account_id,video_id,video_title,channel_name,video_duration,date_of_publication,number_of_views,number_of_likes,video_category,number_of_dislikes,number_of_comments
account6,s9EuOgKk8Dg,"Deep Feelings Mix | Deep House, Vocal House, Nu Disco, Chillout | Just Relax #90",Deep Mixes,PT3H24M10S,2021-12-02T08:10:06Z,377120,3993,10,,38
account6,LaQj636PJh0,"Best Music Mix ♫ No Copyright EDM ♫ Gaming Music Trap, House, Dubstep",Magic Music,PT1H2M5S,2019-07-18T14:58:13Z,42923881,609528,10,,25005
account6,EPXz7700lfY,Deep Emotions 2021 | Deep House • Nu Disco • Chill House Mix #16,Black MixTape,PT2H48M53S,2021-06-29T07:54:26Z,7488897,77319,22,,1078
account6,0mbxpVIVbmM,Best Remixes of Popular Songs 2021 🎵 Music Mix 2021 🎧 EDM Music Mega Mix,Future House Cloud,PT3H,2021-10-29T08:17:35Z,324639,2422,10,,76
account6,VIS_chW21UI,"🔥Artistic Music 2021 Mix ♫ Top 30 NCS Gaming Music x Vocal Mix ♫ Best EDM, Trap, DnB, Dubstep, House",Freeme NCS Music,PT3H,2021-03-21T04:54:20Z,4051157,,10,,932
account6,NxEZauSKRRY,Music Mix 2021 🎧 EDM Remixes of Popular Songs 🎧 EDM Best Music Mix,Magic Music,PT1H21M1S,2021-07-03T08:09:35Z,4391680,74738,10,,986
account6,WK0Tu8qG_iY,Music Mix 2021 🎧 Remixes of Popular Songs 🎧 EDM Best Music Mix,Magic Music,PT1H17M19S,2021-06-26T08:00:05Z,1863096,25880,10,,563
account6,Fwz5zAijZgs,"💥Amazing Mix: Top 30 Songs ♫ Best NCS Gaming Music For Tryhard ♫ Best EDM, Trap, DnB, Dubstep, House",Freeme NCS Music,PT2H53M19S,2021-03-27T06:59:19Z,391362,5035,10,,64
account6,boft1Z2N0aA,"Best Music Mix 2021 ♫ Gaming Music Mix 2021 ♫ Trap, Bass, Dubstep, DnB, NCS, Monstercat, Magic Music",Sound Cloudx,PT9H20M7S,2021-12-08T06:00:14Z,32873,571,10,,18
account6,9ftb_pTdDKQ,Лучшая Музыка для ИГР 2021🔥🔥🔥 Что послушать для игры,Nus Music,PT3H53M19S,2020-12-16T07:02:15Z,2894778,57845,22,,1796
account6,O-q2B93oERw,🔥Amazing Edm Remix x NCS Gaming Music Mix ♫ Top 30 Songs For TRYHARD ♫ Best Of EDM 2021,Freeme NCS Music,PT3H,2021-04-12T04:53:33Z,2162673,,10,,540
account6,g1bePvkIXtQ,Nightcore Gaming Mix 2021,Aria,PT1H13M,2021-07-20T03:00:12Z,2396378,46425,10,,717
account6,m8F8v2t5VcQ,"Best Music 2021♫ Remixes of Popular Songs ♫ EDM Gaming Music, Bass Boosted, Car Music Mix",Magic Music,PT1H50M12S,2021-03-13T09:00:19Z,12058018,119201,10,,3344
account6,8jI2o8KmD8Q,5 Часов Музыки! Лучшая Музыка для ИГР 2020,CiclopShow,PT5H3M27S,2019-12-20T23:15:49Z,9909,209,10,,30
