account_id,video_id,video_title,channel_name,video_duration,date_of_publication,number_of_views,number_of_likes,video_category,number_of_dislikes,number_of_comments
account5,F5zyYjGz_iY,От Солнца до облака Оорта и дальше в глубины космоса.,ЗЛОЙ АНАЛИТИК ВСЕЛЕННОЙ.,PT6H9M51S,2021-07-04T08:46:41Z,612744,7437,22,,444
account5,3KGnJrek9yA,🔴Как устроена Вселенная - Космос. Исследование других планет - Документальное открытие пространства,Sonysout Team One,PT11H55M1S,2019-08-18T08:06:59Z,852110,,27,,425
account5,LhPG3Q-vU2U,Путешествие на край Вселенной,Мичуринская ОСШ,PT1H59M37S,2017-06-24T20:15:52Z,6926002,32464,22,,
account5,EkWIGzbqSSI,Ноутбуки из хлама или почему я не люблю восстанавливать дорогие ноутбуки?,notebook-31,PT59M19S,2021-04-30T17:00:13Z,1649609,84345,28,,4288
account5,78Bvj968htw,ПУТЕШЕСТВИЕ К БЛИЖАЙШИМ ЭКЗОПЛАНЕТАМ,KOSMO,PT1H12M40S,2020-04-29T15:54:54Z,1733205,21480,28,,1433
account5,ov9O4tUXBw4,Путешествие длиною в жизнь [Межзвёздный ковчег и глубокий космос],ЗЛОЙ КОСМОС / EVIL SPACE,PT2H24M35S,2021-06-11T11:16:03Z,1078458,12991,28,,1457
account5,guWOxCy8N_w,"Что было до большого взрыва, когда конец вселенной и другие ответы на большие вопросы вселенной.",ЗЛОЙ АНАЛИТИК ВСЕЛЕННОЙ.,PT2H35M29S,2021-09-19T18:39:07Z,902257,11123,22,,1229
account5,rr1a7QoykKM,Вселенная и Специальная теория относительности.,ЗЛОЙ АНАЛИТИК ВСЕЛЕННОЙ.,PT3H51M36S,2021-11-01T11:41:51Z,554291,5866,22,,709
account5,EkWIGzbqSSI,Ноутбуки из хлама или почему я не люблю восстанавливать дорогие ноутбуки?,notebook-31,PT59M19S,2021-04-30T17:00:13Z,1649609,84345,28,,4288
account5,78Bvj968htw,ПУТЕШЕСТВИЕ К БЛИЖАЙШИМ ЭКЗОПЛАНЕТАМ,KOSMO,PT1H12M40S,2020-04-29T15:54:54Z,1733205,21480,28,,1433
